TLA NAME,CRASH ROAD,CRASH DIST,CRASH DIRN,INTSN,SIDE ROAD,CRASH ID,CRASH DATE,CRASH DOW,CRASH TIME,MVMT,VEHICLES,CAUSES,OBJECTS STRUCK,ROAD CURVE,ROAD WET,LIGHT,WTHRa,JUNC TYPE,TRAF CTRL,ROAD MARK,SPD LIM,CRASH FATAL CNT,CRASH SEV CNT,CRASH MIN CNT,PERS AGE1,PERS AGE2,EASTING,NORTHING,Latitude,Longitude
Auckland,ARAWA ST,20,W, ,TITIRANGI ROAD,201531096,06/02/2015,Fri,1530,MD,CW1C,371B 929 ,,R,D,BF,F ,D,N,C,50,0,0,0,,,1749329,5913768,-36.9102835,174.6762705
Auckland,ASPIRING AVENUE,20,E, ,HOLLYFORD DRIVE,201532120,06/02/2015,Fri,640,CC,VE1C,130A 517A ,M,R,W,BF,L , ,N,P,50,0,0,0,,,1768794,5905026,-36.98576188,174.89662179
Auckland,CASTAWAY PLACE,120,S, ,MARINER DRIVE,201530823,06/02/2015,Fri,830,DA,CS1C,131A ,MT,E,D,BF,F , ,N,C,50,0,0,0,,,1759846,5947168,-36.60761261,174.78727866
Auckland,CURZON ST,50,S, ,MOUNT SMART ROAD,201532451,06/02/2015,Fri,1748,EA,CS1C,103A 129A ,M,R,D,B ,F , , ,N,50,0,0,0,,,1760009,5912984,-36.91559568,174.79627119
Auckland,EMLYN PLACE,40,N, ,FITZWILLIAM DRIVE,201532047,06/02/2015,Fri,1700,BB,CS1C,123A ,,E,D,O ,F , , ,C,50,0,0,0,,,1754427,5937195,-36.698371,174.72872113
Auckland,HELVETIA ROAD,, ,I,VICTORIA ST,201531266,06/02/2015,Fri,855,HA,CS1V,301B ,,R,W,O ,F ,X,S,R,50,0,0,0,,,1768077,5881054,-37.20186275,174.89393869
Auckland,HILLSBOROUGH ROAD,, ,I,HERD ROAD,201531263,06/02/2015,Fri,2050,LB,CS1C,303B ,,E,D,DO,F ,X,T,P,50,0,0,0,,,1756713,5913070,-36.91537444,174.7592683
Auckland,KHYBER PASS ROAD,, ,I,MOUNTAIN ROAD,201510714,06/02/2015,Fri,840,HA,VN2C,113B 191B 322B 801 ,,R,W,O ,F ,X,T,C,50,0,0,1,,,1757816,5918526,-36.86603037,174.77050925
Auckland,KHYBER PASS ROAD,50,E, ,NEWTON ROAD,201531264,06/02/2015,Fri,730,DB,TE1C,131A 801 ,HM,E,W,O ,H , , ,C,50,0,0,0,,,1757007,5918759,-36.86406579,174.76138893
Auckland,NEW WINDSOR ROAD,10,S, ,MAIORO ST,201532174,06/02/2015,Fri,1700,ME,CS1C,371B ,,R,D,OF,F ,T,T,C,50,0,0,0,,,1752660,5914051,-36.90720013,174.71359006
Auckland,OATES ROAD,, ,I,CAPTAIN SCOTT ROAD,201510509,06/02/2015,Fri,658,HA,VE1C,103A 302A 402A ,X,E,W,O ,F ,R,G,R,50,0,0,3,,,1747219,5913613,-36.91201197,174.65262417
Auckland,ORAKEI ROAD,100,S, ,NGAPIPI ROAD,201531287,06/02/2015,Fri,855,BF,CN1C,111A 131A 801 ,,E,W,O ,L , , ,C,50,0,0,0,,,1761545,5918917,-36.86187696,174.81224221
Auckland,PIHA ROAD,1000,E, ,LONE KAURI ROAD,201532140,06/02/2015,Fri,1610,BB,CE1C,120A 407A ,,M,D,OF,F , ,N,C,70,0,0,0,,,1734882,5908001,-36.96442942,174.51518084
Auckland,REAGAN ROAD,, ,I,GREAT SOUTH ROAD,201530879,06/02/2015,Fri,1245,FE,CW1C,181A ,,R, , F,  ,X,T,C,50,0,0,0,,,1767111,5905524,-36.98157567,174.87761006
Auckland,RICHMOND ROAD,, ,I,CASTLE ST,201531006,06/02/2015,Fri,1800,MA,CN1C,373B ,,M,D,BN,F ,T,G,C,50,0,0,0,,,1754449,5919288,-36.85972099,174.73259628
Auckland,16/19/2.169,20,S, ,ORAHA ROAD,201531325,06/02/2015,Fri,935,MB,CS1C,170B 330B 370B ,,R,W,O ,F , , ,C,60,0,0,0,,,1740698,5927572,-36.78721989,174.57686163
Auckland,1N/363/5.697,10,S, ,VALERIE CLOSE N,201530410,06/02/2015,Fri,1523,DA,CN1,351A ,G,M,D,O ,F ,T,G,N,100,0,0,0,,,1747640,5967869,-36.42303572,174.64689501
Central Hawkes Bay District,PORANGAHAU ROAD,1300,S, ,WILDER ROAD,201532019,06/02/2015,Fri,625,DA,CS1,129A 134A 901 ,,M,W,O ,H , , ,C,100,0,0,0,,,1904636,5537036,-40.26170954,176.5821765
Christchurch City,AVONHEAD ROAD,, ,I,GRAYS ROAD,201531212,06/02/2015,Fri,1200,DA,CN2,111A 131A 351A ,F,S,D,O ,F ,T,N,C,100,0,0,0,,,1562276,5184416,-43.49222843,172.53343493
Christchurch City,HAREWOOD ROAD,, ,I,PAPANUI ROAD,201531717,06/02/2015,Fri,1313,DA,CS14,133A 407A ,M,S,D,B ,F ,X,T,C,50,0,0,0,,,1568302,5183906,-43.49710033,172.60793205
Christchurch City,MAIN NORTH ROAD,200,N, ,CRANFORD ST,201531893,06/02/2015,Fri,1156,FD,CS1CV,181A 331A 402A ,,R,D,B ,FS, , ,R,60,0,0,0,,,1568968,5185132,-43.48608924,172.61623943
Clutha District,8/401/15.526,2850,N, ,HUNT ROAD,201510752,06/02/2015,Fri,1530,DA,CS1,135A 801 806 ,C,S,W,O ,L , , ,C,100,0,0,2,,,1337368,4916155,-45.85806259,169.61682102
Dunedin City,1S/706/0.681,, ,I,JETTY ST,201531698,06/02/2015,Fri,10,LB,VE2X,303B 387B 901 ,,R,W,DO,H ,X,T,L,50,0,0,0,,,1406167,4916268,-45.87984745,170.50212063
Dunedin City,SH 1S CASTLE ST,, ,I,ST ANDREW ST,201531852,06/02/2015,Fri,1520,HA,CW2C,103B 322B ,,R,W,O ,L ,M,T,C,50,0,0,0,,,1406703,4917065,-45.87283154,170.50934171
Far North District,1N/104/5.404,480,S, ,WHANGATANE DRIVE,201510761,06/02/2015,Fri,215,DA,4N1,410A 692A ,V,M,D,DN,F , , ,L,100,0,1,0,,,1623400,6116423,-35.09471662,173.2567296
Hamilton City,BANKWOOD ROAD,50,S, ,WAKE ST,201530478,06/02/2015,Fri,357,DB,CS1,101A 410A ,P,E,W,DO,L , ,N,C,50,0,0,0,,,1800289,5819505,-37.74985572,175.27341352
Hamilton City,TE KOWHAI EAST ROAD,, ,I,MAAHANGA DRIVE,201510446,06/02/2015,Fri,1200,HA,SN2C,302B 350B ,,R,D,O ,F ,R,G,R,50,0,0,1,,47,1796261,5820200,-37.74446909,175.22753737
Hauraki District,2/61/10.319,15,N, ,STATION ROAD,201531437,06/02/2015,Fri,,FD,VS1CC,181A 330A ,,R,D,B ,F , ,N,C,50,0,0,0,,,1836228,5860042,-37.37630071,175.66791137
Horowhenua District,1N/985/2.628,, ,I,PARAKAWAU ROAD,201532208,06/02/2015,Fri,1055,MC,4N1C,197A 330B 372B ,,R,D,O ,F ,T,S,C,100,0,0,0,,,1789747,5495682,-40.6679278,175.24484896
Horowhenua District,57/26/2.922,100,N, ,VICTORIA ROAD,201510778,06/02/2015,Fri,2333,CC,CS1,103A 130A ,C,R,D,DN,F , , ,L,100,0,0,2,,,1810575,5513002,-40.50698945,175.48526882
Kapiti Coast District,MATENE ST,40,S, ,HADFIELD ST,201510729,06/02/2015,Fri,1815,CB,CN1,358A ,KP,R,D,O ,F , , ,C,50,0,0,1,,,1780594,5486679,-40.75103063,175.13922896
Manawatu District,POHANGINA VALLEY EAST ROA,25,S, ,AWAHOU SOUTH ROAD,201510422,06/02/2015,Fri,1108,CB,CN1,129A 134A 351A ,C,R,W,O ,F , ,N,C,100,0,0,2,,,1837630,5545833,-40.20425528,175.79201739
Marlborough District,63/46/4.331,3400,E, ,SALTWATER LANE,201531345,06/02/2015,Fri,855,BF,CE14,410A ,,E,D,B ,F , , ,C,100,0,0,0,,,1623183,5388708,-41.65303768,173.27842089
Nelson City,BEATTY ST,, ,I,ROTHERHAM ST,201532027,06/02/2015,Fri,312,DA,CE2,103A 131A 433A 801 ,FK,R,W,DO,L ,R,N,C,50,0,0,0,,,1619875,5428612,-41.29369503,173.23737823
New Plymouth District,SH 3,, ,I,45/0/0,201510571,06/02/2015,Fri,42,JA,CE2C,322A ,,R,W,DO,L ,X,T,C,50,0,0,1,,,1693721,5676448,-39.0560251,174.08317299
New Plymouth District,45/0/1.338,, ,I,DAWSON ST,201510569,06/02/2015,Fri,230,HA,CE1C,322B ,,R,W,DO,L ,X,T,N,50,0,1,0,,,1692469,5675977,-39.06040215,174.06876945
Palmerston North City,PARK ROAD,, ,I,FITZHERBERT AVENUE,201531362,06/02/2015,Fri,1000,LB,CW1C,303B ,,R,D,O ,F ,X,T,C,50,0,0,0,,,1822285,5528437,-40.36502562,175.61794315
Rotorua District,BRETT ROAD,730,S, ,ASH PIT ROAD,201510418,06/02/2015,Fri,1049,DA,CN1,131A 198A ,T,M,D,B ,F , ,N,C,100,0,1,0,,,1906044,5757599,-38.27753507,176.49851864
Southland District,LOWER HOLLYFORD ROAD,400,E, ,SH 94,201510563,06/02/2015,Fri,2100,DB,CN1,131A 811 ,,E,D,TN,F , , ,N,100,0,0,1,,,1212326,5026200,-44.81226443,168.09726079
Southland District,96/66/4.648,140,W, ,HEDDON BUSH ROAD,201500030,06/02/2015,Fri,2030,CB,4W1,129A 134A ,TV,R,W,TN,F , ,N,C,100,1,0,0,,,1224029,4890225,-46.03814878,168.14097197
Tauranga City,2/146/3.927,600,S, ,WAIHI ROAD OBR,201510520,06/02/2015,Fri,135,DA,CN1,103A 131A ,G,M,D,DO,FS, , ,C,80,0,0,1,,,1876199,5822886,-37.69967235,176.13273881
Waikato District,BUCKLAND ROAD,450,S, ,PARKER LANE,201532104,06/02/2015,Fri,2330,DB,CN1,103A 135A 806 ,FX,M,D,DN,F , ,N,L,100,0,0,0,,,1770300,5875883,-37.2480453,174.92015647
Waikato District,23/32/0.45,450,W, ,OHAUTIRA ROAD,201532419,06/02/2015,Fri,820,DA,CE1,131A 801 ,G,M,W,O ,L , , ,C,100,0,0,0,,,1773242,5811959,-37.82335071,174.96839408
Waipa District,MAUNGAKAWA ROAD,250,N, ,FENCOURT ROAD,201511102,06/02/2015,Fri,1805,DB,CS1,111A 136A 632A 660A ,EX,M,D,O ,F , , ,C,100,0,0,1,,,1821022,5805544,-37.87079523,175.51280848
Waitaki District,1S/569/2.554,, ,I,KAIK ROAD,201531688,06/02/2015,Fri,1905,GC,TN1C,181A 330A 355B 372B 404B ,,R,D,O ,F ,X,G,C,100,0,0,0,,,1449411,5021235,-44.94636749,171.09112416
Wanganui District,3/384/14.994,150,S, ,GREY ST,201532260,06/02/2015,Fri,1910,GB,CS1V,331A 358A 922 ,,R,D,O ,F ,D,N,P,50,0,0,0,,,1773633,5578072,-39.92967027,175.0319741
Wellington City,WALLACE ST,40,S, ,ROLLESTON ST,201530750,06/02/2015,Fri,1857,FA,CS1C,103A 351A ,,E,D,B ,F , ,N,R,50,0,0,0,,,1748569,5426100,-41.30288524,174.77465528
Western Bay Of Plenty District,RUAHIHI ROAD,, ,I,GUNGA LANE,201510367,06/02/2015,Fri,1,DB,MS1,103A 111A 131A ,F,E,D,DN,F ,T,N,C,100,0,1,0,,,1869074,5813390,-37.78725934,176.05554635
Far North District,COMMERCE ST,, ,I,EMPIRE ST,201531443,06/03/2015,Fri,1540,LB,CS1C,303B 375B ,,R,D,B ,F ,T,G,C,50,0,0,0,,,1623934,6114457,-35.11243187,173.2626451
Kapiti Coast District,TE MOANA ROAD,40,S, ,NIMMO AVENUE WEST,201511180,06/03/2015,Fri,1600,EA,VN1T,103A 129A ,M,R,D,O ,F , , ,C,50,0,0,1,,,1772154,5472977,-40.87619647,175.04309693
Masterton District,WESTMERE ROAD,890,W, ,MASTERTON-STRONVAR ROAD,201531197,06/03/2015,Fri,2155,DB,CN1,195A ,FV,E,D,DN,F , ,N,N,100,0,0,0,,,1835646,5452784,-41.04208446,175.80355076
Tauranga City,CAMERON ROAD,100,S, ,ELEVENTH AVENUE,201531186,06/03/2015,Fri,1040,FD,CN1C,112A 331A ,,R,D,O ,F , ,N,R,50,0,0,0,,,1878482,5822872,-37.69910782,176.15860273
Whangarei District,MEMORIAL DRIVE,, ,I,KOHE ST,201531445,06/03/2015,Fri,813,FA,CE14,181A 363A 363B 902 ,,E,D,B ,F ,T,G,C,50,0,0,0,,,1721391,6045844,-35.72390098,174.34217663
Auckland,CHURCH ST,, ,I,SPRING ST,201531215,07/01/2015,Wed,1100,HA,CE1C,302B 375B ,,R,D,B ,F ,T,G,C,50,0,0,0,,,1759426,5912225,-36.92253314,174.78988917
Auckland,CLEVEDON ROAD,110,W, ,BUSING AVENUE,201532103,07/01/2015,Wed,1550,JA,SW1C,308B 375B 929 ,,R, , F,F ,D,N,P,60,0,0,0,,,1773991,5897093,-37.05628418,174.95681913
Auckland,DOMINION ROAD,, ,I,WIREMU ST,201510132,07/01/2015,Wed,843,LB,CN1C,303B 377B 830 ,II,R,D,B ,F ,T,S,R,50,0,0,1,,,1755689,5916137,-36.88790928,174.74714736
Auckland,FORBES ST,100,N, ,ARTHUR ST,201531026,07/01/2015,Wed,1450,QD,4N1CC,611A ,M,R,D,BF,F , ,N,N,50,0,0,0,,,1758083,5912464,-36.92060591,174.77476788
Auckland,MASCOT AVENUE,, ,I,WADDON PLACE,201530074,07/01/2015,Wed,700,BC,4N1C,410A 504A ,,R,D,B ,F ,T,G,C,50,0,0,0,,,1760387,5906831,-36.97097029,174.80181813
Auckland,MOUNT WELLINGTON HIGHWAY,50,S, ,ROSLYN ROAD,201531028,07/01/2015,Wed,1722,JA,CN1C,308B 314B 377B 925 ,,R,D,BF,F ,D,N,C,50,0,0,0,,,1763727,5913538,-36.90996584,174.83787059
Auckland,NEW NORTH ROAD,, ,I,BOLLARD AVENUE,201531018,07/01/2015,Wed,2125,JA,CS1C,301B 353B 375B ,F,R,D,DO,F ,X,S,C,50,0,0,0,,,1751925,5915485,-36.89439766,174.70505552
Auckland,SELWYN ST,, ,I,ARTHUR ST,201510058,07/01/2015,Wed,1800,HA,CN1C,321B 350B ,,R,D,O ,F ,X,S,R,50,0,0,1,,,1758802,5912416,-36.92091754,174.78284648
Auckland,WILLIAMSON AVENUE,100,S, ,ARIKI ST,201530935,07/01/2015,Wed,2314,EA,CS1V,103A 129A ,M,R,D,DO,F , , ,P,50,0,0,0,,,1755356,5919034,-36.86186092,174.74281866
Auckland,1N/427/1.976,100,N, ,MOUNTAIN OBR,201530384,07/01/2015,Wed,1054,AA,CN1V,129A 330A 372A ,,E,D,B ,F , , ,N,80,0,0,0,,,1757668,5918304,-36.86805538,174.76889571
Auckland,1N/427/2.186,110,S, ,MOUNTAIN OBR,201510163,07/01/2015,Wed,1646,FD,CN1CV,132A 181A 191B ,,R,D,B ,F , ,N,C,80,0,0,2,,,1757820,5918159,-36.86933649,174.77063044
Auckland,1N/427/2.271,100,N, ,GILLIES ON NBD,201530028,07/01/2015,Wed,1619,FA,TN1C,181A ,,R,D,B ,F , ,N,N,80,0,0,0,,,1757881,5918101,-36.86984889,174.77132659
Auckland,1N/431/1.316,200,S, ,MARKET OFF NBD,201531925,07/01/2015,Wed,955,AC,CN1C,159A ,,R,D,BF,F , ,N,C,100,0,0,0,,,1759514,5916370,-36.88517113,174.79000381
Auckland,1N/431/11.577,, ,A,HIGHBROOK OBR,201530070,07/01/2015,Wed,810,KA,VN1C,302B 375B ,,R,D,B ,F ,R,G,C,50,0,0,0,,,1765503,5908817,-36.95219099,174.85882999
Auckland,1N/461/6.618,2000,S, ,ARARIMU OBR,201531917,07/01/2015,Wed,1629,AD,CN1,137A 151A 404A ,V,R,D,BF,F , ,N,R,100,0,0,0,,,1775779,5885573,-37.15973311,174.97961766
Dunedin City,VOGEL ST,, ,I,JETTY ST,201530317,07/01/2015,Wed,700,MO,VE2T,330A 386A ,M,E,D,B ,F ,X,G,R,50,0,0,0,,,1406232,4916240,-45.88011753,170.50294618
Far North District,MEMORIAL AVENUE,50,W, ,RAIHARA ST,201530215,07/01/2015,Wed,,EA,CE1C,129A ,M,R,D,B ,F , , ,N,50,0,0,0,,,1672786,6081280,-35.40921475,173.80164312
Far North District,1N/20/0.4,400,S, ,TE HAPUA ROAD,201530905,07/01/2015,Wed,1700,BB,VS1C,205A 330A 404A 197B ,,M,D,O ,F , , ,C,100,0,0,0,,,1585245,6180268,-34.51914577,172.83923915
Gisborne District,2/474/2.424,50,N, ,PUNINGA ROAD,201530323,07/01/2015,Wed,800,DA,4N1,111A 131A 357A 402A ,F,M,D,TN,F , , ,C,100,0,0,0,,,2021792,5685055,-38.88213181,177.8617373
Gisborne District,35/308/4.368,1790,N, ,TATAPOURI HOTEL ROAD E,201510419,07/01/2015,Wed,1510,LB,CS14,303B 375B 926 ,,R,D,B ,F ,D,N,C,70,0,0,1,,,2048957,5711247,-38.63361877,178.15671311
Hamilton City,BOUNDARY ROAD,25,W, ,MARNE ST,201530391,07/01/2015,Wed,2245,KB,SE1CE,204A 330A 308B 352B 370B 929 ,,R,D,DO,F ,D,N,C,50,0,0,0,,,1800996,5816667,-37.77526,175.28221822
Hamilton City,MILL ST,, ,I,TRISTRAM ST,201510017,07/01/2015,Wed,1950,LB,CS1C,303B ,,E,D,B ,F ,X,T,C,50,0,0,1,,,1800006,5816011,-37.78138516,175.2711662
Hurunui District,LESLIE HILLS ROAD,700,E, ,MOUNT PAUL ROAD,201530093,07/01/2015,Wed,1430,DA,VE1,111A 138A 404A ,,M,D,B ,F , ,N,N,100,0,0,0,,,1597966,5280851,-42.6247807,172.9751959
Manawatu District,SOUTH ST,, ,I,WEST ST,201510719,07/01/2015,Wed,1650,JC,CS2C,302B 375B ,,M,D,B ,F ,X,G,C,50,0,0,1,,,1817441,5543732,-40.2286424,175.55575248
Manawatu District,54/38/16.177,, ,I,KAIRANGA BUNNYTHORPE ROAD,201510505,07/01/2015,Wed,842,HA,CS14,301B 377B ,,R,D,B ,F ,X,S,C,100,0,0,1,,,1820018,5534701,-40.30925041,175.58911247
New Plymouth District,3/240/0.528,50,N, ,CAMERON ST,201530927,07/01/2015,Wed,1205,FA,4N1C,112A 181A 331A ,,R,D,B ,F , , ,C,50,0,0,0,,,1693907,5675954,-39.06045588,174.08539046
Palmerston North City,FEATHERSTON ST,, ,I,RUSSELL ST,201510037,07/01/2015,Wed,1754,HA,CS1S,302A 375A ,,R,D,B ,F ,R,G,C,50,0,0,1,,28,1822246,5530641,-40.34520038,175.61671688
Palmerston North City,RAILWAY ROAD,, ,I,ROBERTS LINE NORTH,201531244,07/01/2015,Wed,1355,HA,CN1C,321B 335B ,,R,D,B ,F ,X,S,C,100,0,0,0,,,1823632,5534463,-40.31043308,175.6316821
Palmerston North City,ROBINSON CRESCENT,200,W, ,BULLER PLACE,201530929,07/01/2015,Wed,500,DB,CS1,101A 131A ,H,M,W,DO,L , , ,C,50,0,0,0,,,1818565,5529193,-40.35920468,175.57391446
Palmerston North City,3/471/1.847,20,S, ,FEATHERSTON ST,201531370,07/01/2015,Wed,1250,LB,CN1C,303B 927 ,,R,D,B ,F ,D, ,C,50,0,0,0,,,1821358,5530131,-40.35002633,175.60644867
South Taranaki District,ELTHAM ROAD,1200,W, ,ROWAN ROAD,201510116,07/01/2015,Wed,300,DA,CW1,131A 410A ,CFT,E,W,DN,F , ,N,C,100,0,1,0,,,1694472,5634545,-39.43346208,174.09772071
South Wairarapa District,2/905/4.267,, ,I,HOSPITAL ROAD,201530309,07/01/2015,Wed,1347,JC,CN1C,302B 375B 503B ,,R,D,B ,F ,T,G,P,50,0,0,0,,,1805832,5448444,-41.08922529,175.45062751
Tararua District,3/491/2.406,2300,N, ,GORGE ROAD,201531247,07/01/2015,Wed,1320,DA,CN1,129A 131A 402A ,,E,D,B ,F , , ,L,100,0,0,0,,,1839142,5533235,-40.31718898,175.81445975
Timaru District,LIMESTONE ROAD,650,W, ,SADDLE ROAD,201510092,07/01/2015,Wed,1055,DA,CW1,110A 138A 404A ,ET,M,D,O ,F , , ,N,100,0,0,1,,,1446834,5106972,-44.17439705,171.08397238
Upper Hutt City,2/931/10.951,200,S, ,KAITOKE LOOP W,201532033,07/01/2015,Wed,840,BF,CS1T,111A 131A 801 ,G,S,W,O ,L , , ,L,100,0,0,0,,,1781003,5449056,-41.08962342,175.15504798
Waikato District,1N/519/1.238,770,S, ,RAYNER OBR,201530908,07/01/2015,Wed,815,AA,CS1T,129A 184A 402A ,G,R,D,B ,F , , ,C,100,0,0,0,,,1790624,5839879,-37.56841189,175.15846089
Whakatane District,COMMERCE ST,, ,I,DOMAIN ROAD,201510306,07/01/2015,Wed,1245,KA,SN14,614A 301B 375B ,,R,D,B ,F ,T,S,C,50,0,0,1,,41,1950824,5791263,-37.95850639,176.99279695
Whangarei District,COVE ROAD,1750,S, ,BREAM TAIL ROAD,201531878,07/01/2015,Wed,2009,DB,CN1C,111A 123A 129A 131A 131B 197B ,ET,S,D,O ,F , , ,C,100,0,0,0,,,1741363,6008288,-36.05971791,174.5695993
Whangarei District,TAREWA ROAD,30,N, ,POROWINI AVENUE,201530212,07/01/2015,Wed,1040,FD,CS1CC,112A 181A 331A 357B ,,R,D,B ,F , , ,C,50,0,0,0,,,1719155,6045208,-35.72990704,174.31755431
Whangarei District,1N/303/13.864,40,N, ,PIROA STM BR,201510028,07/01/2015,Wed,1307,FD,TN1CVC,181A 331A ,,R,D,B ,F , , ,C,80,0,0,1,,,1728616,6006193,-36.08036971,174.42844817
Ashburton District,MOORE ST,100,N, ,WILLIAM ST,201531749,07/02/2015,Sat,2335,EA,CN1V,103A 129A ,M,R,D,DO,F , , ,C,50,0,0,0,,,1499510,5137544,-43.90836153,171.74853143
Auckland,BRENTFORD PLACE,100,E, ,DAGENHAM ST,201531083,07/02/2015,Sat,526,CB,CS1,514A ,F,R,D,DO,F , ,N,N,50,0,0,0,,,1766249,5901531,-37.01770386,174.86881012
Auckland,DARNELL CRESCENT,10,N, ,DISSMEYER DRIVE,201531087,07/02/2015,Sat,515,EA,CS1C,514A 517A ,MP,E,D,DO,F ,T,N,N,50,0,0,0,,,1768862,5905361,-36.98273149,174.8973105
Auckland,FISHER PARADE,, ,I,FRATLEY AVENUE,201531170,07/02/2015,Sat,2000,HA,CS1C,103B 308B 927 ,,R,D,TF,F ,D,N,C,50,0,0,0,,,1768149,5915082,-36.89527677,174.88714161
Auckland,INVERMAY AVENUE,90,W, ,HARDLEY AVENUE,201531066,07/02/2015,Sat,1737,EA,CW1C,129A ,M,R,D,BN,F , ,N,N,50,0,0,0,,,1755128,5915285,-36.89567854,174.74102883
Auckland,MASCOT AVENUE,, ,I,CANNING CRESCENT N,201532156,07/02/2015,Sat,1040,JA,CS1C,302B 375B ,,R,D,BF,F ,T,G,C,50,0,0,0,,,1760382,5906946,-36.96993499,174.80173756
Auckland,MOUNT ALBERT ROAD,, ,I,EUSTON ROAD,201532178,07/02/2015,Sat,1155,JA,MS1C,301B 375B ,,R,D,BF,F ,T,S,C,50,0,0,0,,,1753932,5915487,-36.89405432,174.72757045
Auckland,TI RAKAU DRIVE,, ,I,REEVES ROAD,201531005,07/02/2015,Sat,1440,GF,BW2C,381A 671A ,,R,D,BF,F ,X,T,C,50,0,0,0,,,1766663,5912928,-36.91494745,174.87094626
Auckland,WOLVERTON ST,, ,I,LANSFORD CRESCENT E,201531297,07/02/2015,Sat,1003,JA,CE1C,302B 387B ,,R,D,O ,F ,T,G,P,50,0,0,0,,,1751415,5914097,-36.90698636,174.6996115
Auckland,1N/431/13.137,20,S, ,EAST TAMAKI OBR,201531079,07/02/2015,Sat,630,EC,VS1,820 ,D,R,D,BF,F , ,N,R,100,0,0,0,,,1766284,5907498,-36.96393716,174.86788782
Buller District,6/269/11.727,, ,A,LYELL CEMETERY DVWY,201531126,07/02/2015,Sat,1540,DB,VS1,420A 507A ,T,E,D,B ,F , ,N,C,100,0,0,0,,,1519614,5372681,-41.79365735,172.03248579
Central Hawkes Bay District,WOBURN ROAD,, ,I,NGAHAPE ROAD,201532017,07/02/2015,Sat,1430,KB,TE14,302B 375B ,,R,D,B ,F ,X,G,C,100,0,0,0,,,1897285,5561435,-40.0449361,176.48464432
Central Otago District,8/310/6.932,3000,N, ,SUNDERLAND ST,201510718,07/02/2015,Sat,2105,QB,VN1,105A 330A 402A 522A ,,E,D,TN,F , , ,C,100,0,1,0,,,1310224,4990688,-45.17771232,169.31192155
Christchurch City,AVONHEAD ROAD,500,W, ,SH 1S,201531733,07/02/2015,Sat,1530,CB,CE1,197A ,F,R,D,B ,F , , ,C,80,0,0,0,,,1562927,5184005,-43.49596165,172.54145815
Christchurch City,74/0/18.506,, ,I,LINWOOD AVENUE,201531253,07/02/2015,Sat,2300,KB,4N1C,322A ,,R,D,DO,F ,X,T,C,60,0,0,0,,,1575405,5178455,-43.54644938,172.69553991
Far North District,ROWSELL LANE,80,E, ,OPITO BAY ROAD,201532298,07/02/2015,Sat,20,MO,CS1,130A 201A 402A ,ET,R,D,DN,F , , ,N,100,0,0,0,,,1694621,6105067,-35.19292768,174.03934981
Far North District,WILLIAMS ROAD,80,S, ,SH 11,201532034,07/02/2015,Sat,940,MO,CN1C,371A 371B ,,R,D,O ,F , , ,N,50,0,0,0,,,1699248,6095153,-35.28186001,174.09136311
Grey District,Z FCT MOBIL,50,W, ,MARLBOROUGH ST,201510722,07/02/2015,Sat,904,PO,CE1E,420A ,X,R,D,B ,F , , ,N,30,0,0,1,79,,1451697,5297160,-42.46371124,171.19615322
Hastings District,2/661/0.578,, ,I,SCHOOL ROAD,201531330,07/02/2015,Sat,1844,DC,VN1,103A 112A 130A ,P,R,D,B ,F ,T,G,C,50,0,0,0,,,1936362,5611140,-39.5834761,176.91625158
Horowhenua District,57/21/0.725,2000,S, ,KINGSTON ROAD,201532205,07/02/2015,Sat,210,CB,CN1,130A 630A ,V,R,D,DN,F , , ,C,100,0,0,0,,,1805247,5509691,-40.53812637,175.42351397
Hurunui District,1S/247/2.084,2000,S, ,HURUNUI RIV BR,201500031,07/02/2015,Sat,1022,CC,VS1,104A 130A 504A ,EF,R,D,B ,F , ,N,C,100,1,5,0,,,1608278,5248711,-42.91417378,173.1014191
Invercargill City,CONWAY CRESCENT,20,W, ,CARNARVON ST,201531312,07/02/2015,Sat,515,EA,CW14,129A ,M,M,D,DO,F , , ,N,50,0,0,0,,,1245752,4850577,-46.40541126,168.39104599
New Plymouth District,MANGATI ROAD,, ,I,PARKLANDS AVENUE,201530755,07/02/2015,Sat,1315,JC,CE1C,302A 507A ,,R,D,B ,F ,X,G,C,50,0,0,0,,,1699583,5679501,-39.02787033,174.15046397
Otorohanga District,39/43/3.017,250,N, ,MANGAUIKA ROAD,201511109,07/02/2015,Sat,1403,CB,CN1,101A 410A 817 ,CF,R,D,B ,F , , ,L,100,0,0,1,,,1793428,5791109,-38.00707842,175.20319869
Palmerston North City,FERGUSON ST,5,E, ,RANFURLY ST,201531118,07/02/2015,Sat,1900,EA,CW1C,386A ,M,R,D,B ,F ,T,G,C,50,0,0,0,,,1822055,5529136,-40.358796,175.61499377
Queenstown-Lakes District,CENTENNIAL AVENUE,130,N, ,ARROWTOWN GOLF COURSE ENT,201531316,07/02/2015,Sat,13,GD,CS1CV,197A 330A 386A 929 ,,R,D,DN,F ,D,N,L,100,0,0,0,,,1272332,5013534,-44.95602604,168.8457689
Queenstown-Lakes District,WANAKA-MOUNT ASPIRING ROA,, ,I,RUBY ISLAND ROAD,201531318,07/02/2015,Sat,1040,GD,CN1C,130A 330A 818 831 ,,E,D,B ,F ,T,N,C,100,0,0,0,,,1290637,5043725,-44.69307577,169.09565938
