TLA NAME,CRASH ROAD,CRASH DIST,CRASH DIRN,INTSN,SIDE ROAD,CRASH ID,CRASH DATE,CRASH DOW,CRASH TIME,MVMT,VEHICLES,CAUSES,OBJECTS STRUCK,ROAD CURVE,ROAD WET,LIGHT,WTHRa,JUNC TYPE,TRAF CTRL,ROAD MARK,SPD LIM,CRASH FATAL CNT,CRASH SEV CNT,CRASH MIN CNT,PERS AGE1,PERS AGE2,EASTING,NORTHING,latitude,longitude
Wellington City,RUSSELL TERRACE,, ,I,RIDDIFORD ST,2752427,8/04/07,Sun,845,BC,CS1CC,122A 358A ,M,E,D,B ,F ,R,G,R,50,0,0,0,,,1749038,5424543,-41.31681704,174.7806364
Wellington City,RUSSELL TERRACE,, ,I,RIDDIFORD ST,2711761,14/04/07,Sat,1508,NA,CS1E,370A 712B ,,R,D,B ,F ,R,G,R,50,0,1,0,56,,1749038,5424543,-41.31681704,174.7806364
Wellington City,RUSSELL TERRACE,, ,I,WARIPORI ST,2712370,16/06/07,Sat,1330,LB,CN14C,321A 375A ,,R,W,O ,L ,T,S,P,50,0,0,1,,,1749023,5424313,-41.31889059,174.7805136
Wellington City,SALAMANCA ROAD,, ,I,KELBURN PARADE,2751105,7/03/07,Wed,34,BF,CN1X,111A 130A ,,S,D,DO,F ,Y,G,C,50,0,0,0,,,1748147,5427897,-41.28678359,174.7691795
Wellington City,SALAMANCA ROAD,, ,I,KELBURN PARADE,2751662,3/03/07,Sat,1820,JC,4N1C,303B 375B ,,S,D,B ,F ,Y,G,C,50,0,0,0,,,1748147,5427897,-41.28678359,174.7691795
Wellington City,SALAMANCA ROAD,, ,I,KELBURN PARADE,2754288,29/06/07,Fri,2037,LB,CS1C,113A 302A ,,M,W,DO,L ,Y,G,P,50,0,0,0,,,1748148,5427897,-41.28678341,174.7691914
Wellington City,SALAMANCA ROAD,, ,I,MOUNT ST,2755272,18/07/07,Wed,940,MO,CE1C,385A ,M,E,D,B ,F ,Y,N,C,50,0,0,0,,,1748315,5427668,-41.28881454,174.7712406
Wellington City,SALAMANCA ROAD,80,W, ,THE TERRACE,2753029,13/04/07,Fri,1836,BF,CW1C,111A ,EFH,E,D,DO,F , ,N,C,50,0,0,0,,,1748305,5427669,-41.28880737,174.771121
Wellington City,SALAMANCA ROAD,100,W, ,THE TERRACE,2757570,10/12/07,Mon,1051,EE,TE1V,129A 374B ,Q,E,D,O ,F , ,N,C,50,0,0,0,,,1748288,5427681,-41.28870246,174.7709151
Wellington City,SALEK ST,, ,I,COUTTS ST,2753940,13/07/07,Fri,1108,BB,TW2X,124A ,,R,D,B ,F ,T,N,P,50,0,0,0,,,1750736,5424021,-41.32120118,174.8010432
Wellington City,SALEK ST,, ,I,RONGOTAI ROAD,2757562,24/12/07,Mon,1512,HA,CW2C,301A 375A 402A ,,E,D,O ,FS,X,S,R,50,0,0,0,,,1750803,5424252,-41.3191089,174.801786
Wellington City,SALFORD ST,60,E, ,RUSKIN ROAD,2755894,22/09/07,Sat,2215,DB,CE1,103A 111A ,E,M,D,DO,F , ,N,C,50,0,0,0,,,1752309,5434185,-41.22939647,174.8172882
Wellington City,SAR ST,510,N, ,HUTT ROAD,2757915,16/11/07,Fri,1600,BC,CN1C,111A ,,M,D,B ,F , ,N,N,50,0,0,0,,,1749507,5430490,-41.263187,174.7847769
Wellington City,SAVILLE ROW,50,E, ,CLIFFORD ROAD,2751632,22/01/07,Mon,820,EA,TE1C,386A ,M,M,D,B ,F , ,N,R,50,0,0,0,,,1751440,5435776,-41.2152352,174.8065303
Wellington City,SEATOUN HEIGHTS ROAD,200,N, ,BEERE HAVEN ROAD,2713270,12/06/07,Tue,1735,EA,CN1C,129A 350A ,M,R,D,DO,F , ,N,N,50,0,0,1,,,1752828,5424237,-41.31886274,174.8259727
Wellington City,SEFTON ST,100,N, ,LENNEL ROAD,2756815,24/10/07,Wed,1450,MD,CN1C,308B 371B 507B 929 ,,E,D,B ,FS,D,N,N,50,0,0,0,,,1749058,5430466,-41.26348604,174.7794252
Wellington City,SEVERN ST,70,E, ,WYE ST,2711471,23/01/07,Tue,1330,QD,CW1E,428A 929 ,,E,D,B ,F ,D,N,C,50,0,0,1,71,,1747709,5421767,-41.34205508,174.7654402
Wellington City,SHANNON ST,25,S, ,MOELLER ST,2712687,12/07/07,Thu,2312,PO,XS1E,371A 105B 728B ,,R,W,DO,L , ,N,N,50,0,1,0,25,,1749965,5427205,-41.29267828,174.7910504
Wellington City,SHELLY BAY ROAD,300,N, ,MIRAMAR AVENUE,2756365,31/10/07,Wed,1130,EO,ON1,386A ,P,E,D,B ,F , ,N,C,50,0,0,0,,,1751715,5425021,-41.31201436,174.8124855
Wellington City,SIDLAW ST,30,E, ,AHURIRI ST,2755025,12/07/07,Thu,830,EA,CW1C,137A ,M,M,W,OF,L , ,N,N,50,0,0,0,,,1752336,5422553,-41.33411716,174.8205193
Wellington City,SLIP,30,S, ,VICTORIA ST,2753943,26/06/07,Tue,1030,MO,CE14,371A ,,R,D,O ,F , ,N,N,50,0,0,0,,,1748577,5427279,-41.29226871,174.774463
Wellington City,SLIP,50,S, ,VICTORIA ST,2757867,9/12/07,Sun,1300,FA,CS1C,385A ,,R,D,B ,F , ,N,N,50,0,0,0,,,1748489,5427127,-41.29365343,174.7734496
Wellington City,SOMES CRESCENT,50,E, ,BAYLANDS DRIVE,2755265,13/06/07,Wed,2024,MO,CW1C,385A 929 ,M,R,D,TO,F ,D,N,N,50,0,0,0,,,1753490,5434642,-41.22505876,174.8312577
Wellington City,SPENCER ST,, ,I,SILVERSTREAM ROAD,2751216,26/02/07,Mon,1212,BC,CW2T,122A ,,M,D,B ,F ,T,N,C,50,0,0,0,,,1747830,5431462,-41.25474411,174.7645308
Wellington City,SPENCER ST,60,W, ,WINSTON ST,2757225,26/10/07,Fri,1920,EA,CN1C,129A ,M,E,D,DO,F , ,N,N,50,0,0,0,,,1747725,5431399,-41.25533053,174.7632933
Wellington City,ST MICHAELS CRESCENT,50,S, ,UPLAND ROAD,2750590,12/01/07,Fri,1030,MD,TS1C,371A 385A ,M,R,D,B ,F , ,N,N,50,0,0,0,,,1747614,5427604,-41.28951925,174.7628883
Wellington City,STAFFORD ST,30,E, ,PORT ST,2750596,11/01/07,Thu,1030,EA,TE1C,386A ,M,R,D,B ,F , ,N,C,50,0,0,0,,,1749835,5426941,-41.29507932,174.7895635
Wellington City,STANDEN ST,230,N, ,KARORI ROAD,2755027,6/07/07,Fri,1200,EA,TS1C,385A 929 ,M,R,D,O ,F ,D,N,N,50,0,0,0,,,1746523,5428768,-41.27923784,174.7495847
Wellington City,STANLEY ST,130,N, ,BRITOMART ST,2753559,21/05/07,Mon,1315,MO,CN1C,371A 385A ,M,R,D,O ,F , ,N,C,50,0,0,0,,,1748370,5424263,-41.31946116,174.7727274
Wellington City,STEWART DRIVE,200,E, ,HELSTON ROAD,2714133,21/12/07,Fri,1919,EA,4W1C,103A ,M,E,D,B ,F , ,N,C,50,0,0,1,,,1752002,5434994,-41.22217049,174.8134257
Wellington City,STEWART DUFF DRIVE,, ,I,ACCESS ROAD,2751737,18/02/07,Sun,1100,EC,BS1,110A 911 ,A,R,D,O ,F ,T,N,N,50,0,0,0,,,1751706,5422851,-41.33155303,174.8129196
Wellington City,STEWART DUFF DRIVE,, ,I,CALABAR ROAD,2755028,25/05/07,Fri,1850,FB,CN1C,181A ,,R,D,DO,F ,R,G,R,50,0,0,0,,,1751466,5423487,-41.32587212,174.8098944
Wellington City,STEWART DUFF DRIVE,15,S, ,SH 1N,2751083,17/02/07,Sat,1744,DA,CS1,410A ,G,R,D,O ,F , ,N,C,50,0,0,0,,,1751475,5423483,-41.32590644,174.8100028
Wellington City,STEWART DUFF DRIVE,, ,I,STATION DRIVE,2712427,21/06/07,Thu,1035,LB,XW1C,303B 412B ,,R,W,O ,F ,T,N,C,50,0,0,1,,,1751566,5423425,-41.32641153,174.8111042
Wellington City,STONE ST,10,S, ,MIRAMAR AVENUE,2755937,12/10/07,Fri,1250,EE,CS1T,374B ,M,R,W,O ,L ,T,N,C,50,0,0,0,,,1751944,5424571,-41.3160227,174.8153324
Wellington City,STOUT ST,50,E, ,BALLANCE ST,2751744,12/03/07,Mon,1700,MF,TE1C,385A 371B 387B ,,R,D,B ,F , ,N,N,50,0,0,0,,,1748861,5428572,-41.28057493,174.7775372
Wellington City,STOUT ST,, ,I,BALLANCE ST,2757869,18/12/07,Tue,1020,HA,CS2C,378A 113B ,,R,W,O ,L ,X,G,C,50,0,0,0,,,1748819,5428545,-41.28082576,174.7770425
Wellington City,STOUT ST,, ,I,WHITMORE ST,2752788,7/05/07,Mon,1730,DB,TE2C,124A 691A 440B ,,R,D,TO,F ,X,T,C,50,0,0,0,,,1748881,5428585,-41.2804542,174.7777727
Wellington City,STRATHMORE AVENUE,, ,I,BROADWAY,2713221,18/09/07,Tue,1725,NA,CN1E,711B 720B ,,E,D,O ,F ,R,G,R,50,0,0,1,,,1752344,5423599,-41.32469834,174.8203526
Wellington City,SUGARLOAF ROAD,50,S, ,HELEN ST,2757759,25/11/07,Sun,930,MO,TN14,371A ,M,R,D,B ,F , ,N,N,50,0,0,0,,,1747463,5426022,-41.3037904,174.761469
Wellington City,SURREY ST,50,E, ,MAIN ROAD,2757127,4/12/07,Tue,1500,EA,4W1C,427A ,M,R,D,B ,F , ,N,N,50,0,0,0,,,1753175,5441024,-41.16765912,174.8259034
Wellington City,SUTHERLAND CRESCENT,300,S, ,MANCHESTER ST,2713210,16/09/07,Sun,29,DA,CN1,103A ,ET,M,D,DO,F , ,N,N,50,0,0,1,,,1749528,5423772,-41.32366792,174.7866776
Wellington City,SUTHERLAND ROAD,30,S, ,BELLA VISTA,2750192,29/01/07,Mon,2115,FA,CN1C,331A ,,E,D,TO,F , ,N,C,50,0,0,0,,,1749701,5423641,-41.32481526,174.788776
Wellington City,SUTHERLAND ROAD,, ,I,MILLER PLACE,2711392,9/03/07,Fri,1618,HA,CS1S,112B 300B ,,R,D,B ,F ,T,N,C,50,0,1,0,,11,1749807,5422962,-41.33090882,174.7902094
Wellington City,SYDENHAM ST,60,N, ,RANDWICK ROAD,2714123,9/12/07,Sun,45,EA,CW1C,110A ,M,M,D,DO,F , ,N,C,50,0,0,1,,,1747099,5428707,-41.27968234,174.7564742
Wellington City,TACY ST,150,E, ,KEMP ST,2756799,26/09/07,Wed,530,EA,CE1C,385A ,M,R,W,DO,F , ,N,C,50,0,0,0,,,1750551,5424565,-41.31633795,174.7986991
Wellington City,TAHI ST,20,W, ,PARK ROAD,2751500,2/03/07,Fri,2000,DA,CW1,133A 423A 929 ,H,R,D,DO,F ,D,N,C,50,0,0,0,,,1752066,5424658,-41.31521643,174.8167675
Wellington City,TAIAROA ST,, ,I,RAHUI ST,2756959,7/08/07,Tue,100,DA,4S1C,385A 410A ,M,E,D,DO,F ,Y,N,N,50,0,0,0,,,1752067,5422802,-41.33192617,174.8172438
Wellington City,TAKAPU ROAD,, ,I,TAWA OFF NBD,2753571,22/06/07,Fri,712,JA,VW1T,302B 375B ,,R,D,O ,F ,R,G,C,100,0,0,0,,,1753593,5439051,-41.18534365,174.8313785
Wellington City,TAKAPU ROAD,180,S, ,TAWA OFF SBD,2752439,8/05/07,Tue,945,QG,TW1,682A ,B,E,D,B ,F , ,N,C,70,0,0,0,,,1753692,5439036,-41.18545993,174.8325622
Wellington City,TAKAPU ROAD,, ,I,TAWA OFF SBD,2712985,5/09/07,Wed,2019,LB,CE2CC,303B 382B ,I,R,W,DO,L ,X,S,R,100,0,0,1,,,1753701,5439145,-41.18447686,174.8326421
Wellington City,TAKAPU ROAD,, ,I,TAWA OFF SBD,2750849,19/01/07,Fri,1227,LB,CS2V,301B ,,R,D,B ,FF,X,S,C,70,0,0,0,,,1753701,5439145,-41.18447686,174.8326421
Wellington City,TAKAPU ROAD,15,W, ,TAWA ON NBD,2750565,17/02/07,Sat,805,FB,CE1V,331A 363A ,,R,D,B ,F ,Y,N,C,100,0,0,0,,,1753563,5439036,-41.18548439,174.8310248
Wellington City,TAKAPU ROAD,, ,I,TAWA ON NBD,2750627,19/01/07,Fri,910,LB,VE1C,303B 355B ,,E,D,B ,F ,R,N,C,50,0,0,0,,,1753606,5439045,-41.18539521,174.831535
Wellington City,TAKARAU GORGE ROAD,500,S, ,OHARIU VALLEY ROAD,2713329,23/08/07,Thu,1700,BB,CS1M,123A 340A 351A ,,M,D,B ,F , ,N,N,100,0,1,0,,,1748428,5436205,-41.21193062,174.7705125
Wellington City,TANERA CRESCENT,, ,I,BRUCE AVENUE,2754667,10/05/07,Thu,1950,MO,VN1C,371A ,M,E,D,DO,F ,T,N,N,50,0,0,0,,,1747591,5426229,-41.30190327,174.7629471
Wellington City,TANERA CRESCENT,20,S, ,LAURA AVENUE,2755023,5/08/07,Sun,1300,MD,CN14,371B 929 ,,R,D,O ,F ,D,N,N,50,0,0,0,,,1747654,5426343,-41.30086535,174.7636716
Wellington City,TARANAKI ST,10,S, ,ABEL SMITH ST,2757627,20/12/07,Thu,1650,FD,CN1CC,181A 191C ,,R,D,O ,F ,T,N,C,50,0,0,0,,,1748717,5426745,-41.29705076,174.7762647
Wellington City,TARANAKI ST,100,N, ,BIDWILL ST,2750718,19/01/07,Fri,2241,EA,CS1C,101A 108A ,M,R,D,DO,F , ,N,C,50,0,0,0,,,1748547,5426354,-41.30060242,174.7743306
Wellington City,TARANAKI ST,25,N, ,BUCKLE ST,2753090,28/03/07,Wed,1545,FE,CS1C,331A 353A 387A ,,R,D,B ,F ,X,T,R,50,0,0,0,,,1748689,5426670,-41.29773118,174.7759487
Wellington City,TARANAKI ST,, ,I,CABLE ST,2753000,18/04/07,Wed,440,DA,CE1,117A 134A ,,R,W,TO,L ,X,T,C,50,0,0,0,,,1749051,5427473,-41.29043466,174.7800739
Wellington City,TARANAKI ST,20,N, ,COURTENAY PLACE,2712101,2/03/07,Fri,2330,AA,XN1MV,143A 372A 150B ,M,R,D,DO,F ,X,T,P,50,0,0,2,,,1748957,5427266,-41.29231572,174.7790024
Wellington City,TARANAKI ST,, ,I,COURTENAY PLACE,2711648,17/03/07,Sat,2358,GD,CN1S,372A ,,R,W,DO,L ,X,T,R,50,0,0,1,,20,1748949,5427248,-41.29247926,174.7789113
Wellington City,TARANAKI ST,, ,I,COURTENAY PLACE,2757902,23/12/07,Sun,535,DA,CW2,423A ,P,R,D,O ,F ,X,T,C,50,0,0,0,,,1748949,5427248,-41.29247926,174.7789113
Wellington City,TARANAKI ST,, ,I,COURTENAY PLACE,2711287,24/02/07,Sat,2024,NA,CN1E,711B 718B ,,R,D,B ,F ,X,T,C,50,0,1,0,26,,1748949,5427248,-41.29247926,174.7789113
Wellington City,TARANAKI ST,20,N, ,GHUZNEE ST,2754227,25/05/07,Fri,750,MO,CN1C,352A 371A 645A ,Q,R,D,B ,F , ,N,R,50,0,0,0,,,1748874,5427098,-41.29384361,174.7780527
Wellington City,TARANAKI ST,50,N, ,GHUZNEE ST,2752964,30/05/07,Wed,1915,MG,CS1C,355B 371B ,,R,D,TO,F , , ,R,50,0,0,0,,,1748891,5427122,-41.29362439,174.7782498
Wellington City,TARANAKI ST,40,S, ,GHUZNEE ST,2713900,1/12/07,Sat,305,PO,CS1E,125A 510A ,,R,D,DO,F , ,N,L,50,0,0,1,23,,1748849,5427043,-41.29434341,174.7777677
Wellington City,TARANAKI ST,, ,I,GHUZNEE ST,2755567,9/08/07,Thu,1943,FE,CN1C,331A 353A ,,R,D,DO,F ,T,T,R,50,0,0,0,,,1748866,5427080,-41.29400714,174.7779616
Wellington City,TARANAKI ST,, ,I,GHUZNEE ST,2753461,1/05/07,Tue,700,LB,XN1CX,303B 375B ,,R,D,B ,F ,T,T,R,50,0,0,0,,,1748866,5427080,-41.29400714,174.7779616
Wellington City,TARANAKI ST,, ,I,GHUZNEE ST,2753564,12/06/07,Tue,2200,LB,4N1V,303B ,,R,W,DN,L ,T,T,R,50,0,0,0,,,1748866,5427080,-41.29400714,174.7779616
Wellington City,TARANAKI ST,, ,I,GHUZNEE ST,2711481,9/03/07,Fri,1710,GB,MS1CE,158A 387B ,,R,D,B ,F ,T,T,R,50,0,0,1,36,,1748866,5427080,-41.29400714,174.7779616
Wellington City,TARANAKI ST,, ,I,GHUZNEE ST,2711945,24/04/07,Tue,927,LB,CN1C,303B 352B ,,R,D,O ,F ,T,T,R,50,0,0,1,,,1748866,5427080,-41.29400714,174.7779616
Wellington City,TARANAKI ST,, ,I,HAINING ST,2753219,28/05/07,Mon,1730,JA,CS1C,303B 314B 377B ,,R,D,B ,F ,T,S,P,50,0,0,0,,,1748749,5426818,-41.29638762,174.7766289
Wellington City,TARANAKI ST,, ,I,HAINING ST,2751835,1/04/07,Sun,1906,JA,CS1C,301B 375B ,,R,D,DO,F ,T,S,P,50,0,0,0,,,1748749,5426818,-41.29638762,174.7766289
Wellington City,TARANAKI ST,30,S, ,HILL LANE,2755121,2/08/07,Thu,1151,MO,VW1C,371A 927 ,,R,D,B ,F ,D,N,N,50,0,0,0,,,1748560,5426382,-41.30034793,174.774479
Wellington City,TARANAKI ST,, ,I,LUKES LANE,2712260,30/05/07,Wed,1045,NA,XS1E,370A 710B ,,R,D,B ,F ,T,N,P,50,0,0,1,21,,1748973,5427304,-41.29197064,174.7791841
Wellington City,TARANAKI ST,150,N, ,MANNERS ST,2751258,3/02/07,Sat,2259,EE,VN1X,374B ,Q,R,D,DO,F , ,N,C,50,0,0,0,,,1749010,5427385,-41.29123453,174.779606
Wellington City,TARANAKI ST,20,S, ,MARTIN SQUARE,2756584,15/08/07,Wed,1300,GE,CN1C,152A 922 ,,R,D,B ,F ,D,N,P,50,0,0,0,,,1748721,5426756,-41.29695099,174.7763098
Wellington City,TARANAKI ST,, ,I,MARTIN SQUARE N,2756554,28/08/07,Tue,1649,JA,CS1C,309B ,,R,D,B ,F ,T,N,P,50,0,0,0,,,1748729,5426774,-41.29678745,174.7764009
Wellington City,TARANAKI ST,10,S, ,VIVIAN ST,2757085,21/11/07,Wed,730,GO,VS1CC,181A 927 ,,R,D,B ,F ,D,N,R,50,0,0,0,,,1748788,5426908,-41.29557012,174.7770725
Wellington City,TARANAKI ST,, ,I,WAKEFIELD ST,2753094,20/05/07,Sun,1930,MG,CS1C,350B 371B ,,R,D,O ,F ,M,T,R,50,0,0,0,,,1749013,5427391,-41.29117995,174.7796403
Wellington City,TARANAKI ST,, ,I,WAKEFIELD ST,2754057,21/03/07,Wed,530,KA,CS1C,322A ,,R,D,DO,F ,M,T,R,50,0,0,0,,,1749013,5427391,-41.29117995,174.7796403
Wellington City,TARANAKI ST,, ,I,WAKEFIELD ST,2755146,18/05/07,Fri,2330,HA,CW2C,322B 352B ,,R,D,DO,F ,M,T,C,50,0,0,0,,,1749013,5427391,-41.29117995,174.7796403
Wellington City,TARANAKI ST,, ,I,WAKEFIELD ST,2755996,16/09/07,Sun,430,HA,CW2C,324B ,,R,D,DO,L ,M,T,C,50,0,0,0,,,1749013,5427391,-41.29117995,174.7796403
Wellington City,TARANAKI ST,, ,I,WAKEFIELD ST,2713167,6/08/07,Mon,530,EC,VE2,330A ,IP,R,D,TO,F ,M,T,R,50,0,0,4,,,1749013,5427391,-41.29117995,174.7796403
Wellington City,TARANAKI ST,30,S, ,WEBB ST,2757761,27/11/07,Tue,1810,FD,CS1C,181A 434A ,,R,D,B ,F , ,N,C,50,0,0,0,,,1748642,5426565,-41.2986852,174.7754133
Wellington City,TARANAKI ST,50,S, ,WEBB ST,2755625,24/09/07,Mon,952,FC,CN1C,181A 191B ,,R,D,O ,F , ,N,X,50,0,0,0,,,1748633,5426547,-41.29884892,174.7753102
Wellington City,TARANAKI ST,100,S, ,WEBB ST,2712420,21/06/07,Thu,1720,NB,CS1E,306A ,,R,W,DO,H , ,N,X,50,0,0,1,18,,1748613,5426501,-41.29926676,174.7750827
Wellington City,TARANAKI ST,100,S, ,WEBB ST,2712170,15/05/07,Tue,657,MC,CS1C,372B ,,R,D,O ,F , ,N,L,50,0,0,1,,,1748613,5426501,-41.29926676,174.7750827
Wellington City,TARANAKI ST,100,S, ,WEBB ST,2755585,24/08/07,Fri,1602,FD,CN1CV,181A 359A ,,R,D,B ,F , ,N,C,50,0,0,0,,,1748613,5426501,-41.29926676,174.7750827
Wellington City,TARANAKI ST,200,S, ,WEBB ST,2754304,28/06/07,Thu,1705,AA,CS1C,151A 372A ,,R,D,TO,F , ,N,X,50,0,0,0,,,1748573,5426409,-41.30010244,174.7746276
Wellington City,TARANAKI ST,, ,I,WEBB ST,2754296,27/06/07,Wed,1445,LB,CN1C,322A 334A 350A ,,R,D,B ,F ,T,T,R,50,0,0,0,,,1748654,5426592,-41.2984399,174.77555
Wellington City,TARANAKI ST,, ,I,WEBB ST,2755641,16/09/07,Sun,1548,FE,CN1C,181A 427A ,,R,D,B ,F ,T,T,C,50,0,0,0,,,1748654,5426592,-41.2984399,174.77555
Wellington City,TARANAKI ST,, ,I,WEBB ST,2754270,17/04/07,Tue,1522,FE,CN1C,181A 387A ,,R,D,B ,F ,T,T,R,50,0,0,0,,,1748654,5426592,-41.2984399,174.77555
Wellington City,TARANAKI ST,, ,I,YORK ST,2754168,25/05/07,Fri,901,LB,SN1X,174B 303B ,,R,D,B ,F ,X,N,L,50,0,0,0,,66,1748909,5427161,-41.29326993,174.7784551
Wellington City,TARANAKI ST,, ,I,YORK ST,2712891,30/08/07,Thu,1523,JA,VS1C,314B 377B 844 ,,R,D,B ,F ,X,N,N,50,0,0,1,,,1748909,5427161,-41.29326993,174.7784551
Wellington City,TASMAN ST,50,S, ,HAYWARD TERRACE,2752180,2/03/07,Fri,1008,EA,CS1C,374B ,M,R,D,B ,F , ,N,C,50,0,0,0,,,1748771,5426100,-41.30284802,174.7770671
Wellington City,TASMAN ST,50,N, ,TAINUI TERRACE,2752491,26/03/07,Mon,1500,EE,4N1C,387B ,M,R,D,B ,F , ,N,C,50,0,0,0,,,1748801,5426222,-41.30174407,174.7773954
Wellington City,TAUHINU ROAD,50,N, ,BRUSSELS ST,2753490,28/05/07,Mon,1957,FA,CN1C,331A 443B ,Q,R,D,DO,F , ,N,C,50,0,0,0,,,1752020,5425029,-41.31188491,174.8161255
Wellington City,TAUHINU ROAD,30,N, ,MIRAMAR AVENUE,2757865,17/12/07,Mon,1540,MO,4N1C,374B ,Q,R,D,B ,F , ,N,C,50,0,0,0,,,1751798,5424703,-41.31486177,174.813556
Wellington City,TAUHINU ROAD,15,S, ,ROTHERHAM TERRACE,2712142,26/03/07,Mon,1600,EA,PN1C,129A 353A ,M,R,D,B ,F , ,N,C,50,0,1,0,,,1752131,5425173,-41.31056752,174.8174149
Wellington City,TAURIMA ST,30,W, ,MOXHAM AVENUE,2714080,6/12/07,Thu,400,DA,CE1C,103A ,M,E,D,DO,F , ,N,C,50,0,0,1,,,1750147,5425883,-41.30454688,174.7935492
Wellington City,TAURIMA ST,70,W, ,MOXHAM AVENUE,2756369,16/10/07,Tue,1523,MO,CW1C,371A ,M,E,D,B ,FS, ,N,C,50,0,0,0,,,1750108,5425890,-41.30449111,174.7930818
Wellington City,TAVISTOCK ROAD,, ,I,BUCKINGHAM ST,2754761,26/07/07,Thu,2040,BC,CS2CC,122A 303A ,M,M,W,DO,L ,Y,N,C,50,0,0,0,,,1749863,5423558,-41.32553244,174.7907313
Wellington City,TAYLOR TERRACE,10,N, ,MORGAN PLACE,2754614,27/05/07,Sun,940,BF,CN1XCC,132A 363A 902 ,MM,E,D,B ,F ,Y,N,C,50,0,0,0,,,1753345,5440049,-41.17640527,174.828173
Wellington City,TAYLOR TERRACE,40,N, ,RYAN GROVE,2755530,22/09/07,Sat,2207,EA,CS1C,103A 112A ,M,R,D,DO,F , ,N,N,50,0,0,0,,,1753276,5439595,-41.18050586,174.8274644
Wellington City,TENNYSON ST,40,E, ,TORY ST,2755100,9/09/07,Sun,300,MO,CS1C,386A ,S,R,D,DO,F , ,N,C,50,0,0,0,,,1749112,5426984,-41.29482606,174.7809218
Wellington City,THATCHER CRESCENT,80,W, ,SILVERSTREAM ROAD,2756439,3/11/07,Sat,1300,KA,CS1C,308B 375B 927 ,,R,D,O ,F ,D,N,N,50,0,0,0,,,1747987,5431575,-41.25369797,174.7663765
Wellington City,THE DRIVE,, ,I,KERERU BEND,2753011,22/03/07,Thu,2134,DB,CN1C,111A 130A ,M,M,D,DN,F ,T,N,C,50,0,0,0,,,1752872,5440262,-41.17457691,174.8224834
Wellington City,THE DRIVE,, ,I,TE REINGA VIEW,2756251,26/10/07,Fri,2205,BC,CW1C,111A 121A ,,S,D,DN,F ,T,N,C,50,0,0,0,,,1752914,5440382,-41.17348858,174.822954
Wellington City,THE ESPLANADE,150,E, ,BRIGHTON ST,2711015,1/01/07,Mon,2150,EA,CE1C,103A 357A 506A ,HM,E,W,DO,LS, ,N,C,50,0,0,1,,,1748488,5421533,-41.3440187,174.7748038
Wellington City,THE ESPLANADE,550,E, ,BRIGHTON ST,2712729,24/06/07,Sun,419,DB,CE14,103A 410A ,MX,E,D,DO,F , ,N,C,50,0,0,2,,,1748847,5421392,-41.34522193,174.7791274
Wellington City,THE ESPLANADE,, ,I,BRIGHTON ST,2757745,13/12/07,Thu,1605,DA,4W1,135A 402A 804 817 ,,R,D,O ,F ,Y,N,N,50,0,0,0,,,1748408,5421660,-41.34289001,174.773817
Wellington City,THE ESPLANADE,, ,I,HOUGHTON BAY ROAD,2757401,19/12/07,Wed,712,JA,TE1C,309B 375B ,,E,D,O ,L ,T,N,L,50,0,0,0,,,1749357,5421785,-41.34158924,174.7851238
Wellington City,THE ESPLANADE,, ,I,HOUGHTON BAY ROAD,2755730,26/09/07,Wed,1350,JO,CE1C,309B 507B 920 ,,M,D,B ,FS,D,N,P,50,0,0,0,,,1749357,5421785,-41.34158924,174.7851238
Wellington City,THE PARADE,50,S, ,AVON ST,2753949,25/06/07,Mon,940,FC,CS1C,112A 331A ,,R,W,O ,L , ,N,X,50,0,0,0,,,1748398,5422664,-41.33385245,174.7734523
Wellington City,THE PARADE,, ,I,HUMBER ST,2752360,21/04/07,Sat,1227,EO,CE2V,331A 353A 446B ,M,R,D,B ,F ,X,G,C,50,0,0,0,,,1748199,5421925,-41.34054257,174.7712555
Wellington City,THE PARADE,, ,I,HUMBER ST,2753662,31/05/07,Thu,1119,LB,TN1C,145A 303B 387B ,,R,D,O ,F ,X,G,P,50,0,0,0,,,1748199,5421925,-41.34054257,174.7712555
Wellington City,THE PARADE,, ,I,HUMBER ST,2712223,20/04/07,Fri,1110,LB,PN1C,303B 375B 402B ,,R,D,B ,F ,X,G,P,50,0,1,0,,,1748199,5421925,-41.34054257,174.7712555
Wellington City,THE PARADE,100,N, ,MERSEY ST,2755131,28/08/07,Tue,1530,GA,CS1C,331A 363A 929 ,F,R,D,B ,F ,D,N,C,50,0,0,0,,,1748350,5422387,-41.33635523,174.7729465
Wellington City,THE PARADE,50,N, ,REEF ST,2756998,18/11/07,Sun,1754,FA,VN1C,181A 191B 423B ,,R,D,B ,F , ,N,C,50,0,0,0,,,1748124,5421707,-41.3425191,174.7704127
Wellington City,THE PARADE,, ,I,REEF ST,2752333,26/04/07,Thu,1300,MC,VS1C,372B ,,R,D,O ,F ,T,N,C,50,0,0,0,,,1748106,5421660,-41.34294557,174.7702091
Wellington City,THE PARADE,, ,I,TAMAR ST,2756573,26/10/07,Fri,1425,KA,CS1C,302B 375B 839 ,,R,D,B ,F ,X,G,P,50,0,0,0,,,1748427,5422948,-41.33129015,174.7737293
